date,trade,conf,n,risk_usd,spot_in,spot_out,iv_in,iv_out,fc_mean,fc_p95,fc_skew,fc_kurt,rv_cons,vrp_pct,regime,prob_turb,heston_v0,heston_kappa,heston_theta,heston_sv,heston_rho,pnl,capital,reason
2019-08-23,NO_TRADE,0.1,0,0.0,264.06,258.56,0.1471,0.1955,0.16464,0.24095,0.5234,0.0023,0.17949,-0.11921,1,0.5546,0.029584,21.2618,0.026431,1.4445,-0.0727,0.0,1031069.42,k=0.0
2019-08-26,SELL_SMALL,0.4,11,3986.05,260.75,261.41,0.1955,0.1782,0.16464,0.24095,0.5234,0.0023,0.18933,0.15787,1,0.5573,0.029584,21.2618,0.026431,1.4445,-0.0727,1212.32,1032281.74,VRP=+15.8% | k=0.0
2019-08-27,NO_TRADE,0.15,0,0.0,262.81,260.39,0.1782,0.1881,0.18878,0.26484,0.421,-0.078,0.19282,-0.05935,1,0.6359,0.039283,20.9791,0.027171,1.4462,-0.0734,0.0,1032281.74,k=-0.1 | sk=0.4
2019-08-28,NO_TRADE,0.15,0,0.0,259.73,262.22,0.1881,0.1716,0.18878,0.26484,0.421,-0.078,0.19484,-0.00359,1,0.6328,0.039283,20.9791,0.027171,1.4462,-0.0734,0.0,1032281.74,k=-0.1 | sk=0.4
2019-08-29,NO_TRADE,0.15,0,0.0,264.79,265.57,0.1716,0.1485,0.18878,0.26484,0.421,-0.078,0.19648,-0.10009,1,0.633,0.039283,20.9791,0.027171,1.4462,-0.0734,0.0,1032281.74,k=-0.1 | sk=0.4
2019-08-30,NO_TRADE,0.15,0,0.0,267.06,265.45,0.1485,0.166,0.18878,0.26484,0.421,-0.078,0.19928,-0.27122,1,0.6344,0.039283,20.9791,0.027171,1.4462,-0.0734,0.0,1032281.74,k=-0.1 | sk=0.4
2019-09-03,NO_TRADE,0.15,0,0.0,263.75,263.9,0.166,0.1707,0.18878,0.26484,0.421,-0.078,0.19673,-0.1372,1,0.6347,0.039283,20.9791,0.027171,1.4462,-0.0734,0.0,1032281.74,k=-0.1 | sk=0.4
2019-09-04,NO_TRADE,0.15,0,0.0,266.08,266.9,0.1707,0.136,0.18303,0.25909,0.4098,-0.1425,0.19211,-0.07226,1,0.6092,0.036366,21.1796,0.027477,1.4464,-0.0718,0.0,1032281.74,k=-0.1 | sk=0.4
2019-09-05,NO_TRADE,0.15,0,0.0,269.39,270.33,0.136,0.1259,0.18303,0.25909,0.4098,-0.1425,0.1924,-0.34584,1,0.6105,0.036366,21.1796,0.027477,1.4464,-0.0718,0.0,1032281.74,k=-0.1 | sk=0.4
2019-09-06,NO_TRADE,0.15,0,0.0,270.65,270.54,0.1259,0.1039,0.18303,0.25909,0.4098,-0.1425,0.18387,-0.45381,1,0.6,0.036366,21.1796,0.027477,1.4464,-0.0718,0.0,1032281.74,k=-0.1 | sk=0.4
2019-09-09,NO_TRADE,0.15,0,0.0,271.53,270.67,0.1039,0.1166,0.18303,0.25909,0.4098,-0.1425,0.18082,-0.76164,1,0.5995,0.036366,21.1796,0.027477,1.4464,-0.0718,0.0,1032281.74,k=-0.1 | sk=0.4
2019-09-10,NO_TRADE,0.15,0,0.0,269.91,270.61,0.1166,0.1176,0.18303,0.25909,0.4098,-0.1425,0.16826,-0.56977,1,0.6116,0.036366,21.1796,0.027477,1.4464,-0.0718,0.0,1032281.74,k=-0.1 | sk=0.4
2019-09-11,NO_TRADE,0.1,0,0.0,270.92,272.53,0.1176,0.1113,0.13717,0.21117,0.6225,0.1991,0.16762,-0.16643,0,0.4491,0.018934,21.4719,0.027122,1.4464,-0.0734,0.0,1032281.74,k=0.2
2019-09-12,NO_TRADE,0.1,0,0.0,273.44,273.48,0.1113,0.111,0.13717,0.21117,0.6225,0.1991,0.16505,-0.23245,0,0.4511,0.018934,21.4719,0.027122,1.4464,-0.0734,0.0,1032281.74,k=0.2
2019-09-13,NO_TRADE,0.1,0,0.0,273.92,273.3,0.111,0.1062,0.13717,0.21117,0.6225,0.1991,0.16009,-0.23578,0,0.451,0.018934,21.4719,0.027122,1.4464,-0.0734,0.0,1032281.74,k=0.2
2019-09-16,NO_TRADE,0.1,0,0.0,272.16,272.45,0.1062,0.126,0.13717,0.21117,0.6225,0.1991,0.1538,-0.29164,0,0.4523,0.018934,21.4719,0.027122,1.4464,-0.0734,0.0,1032281.74,k=0.2
2019-09-17,NO_TRADE,0.1,0,0.0,272.25,273.14,0.126,0.1254,0.13717,0.21117,0.6225,0.1991,0.14018,-0.08866,0,0.431,0.018934,21.4719,0.027122,1.4464,-0.0734,0.0,1032281.74,k=0.2
2019-09-18,NO_TRADE,0.1,0,0.0,272.75,273.31,0.1254,0.1213,0.14289,0.21779,0.5281,-0.1397,0.13816,-0.13949,0,0.4515,0.021141,21.9015,0.027378,1.4461,-0.0754,0.0,1032281.74,k=-0.1
2019-09-19,NO_TRADE,0.1,0,0.0,273.7,273.29,0.1213,0.1118,0.14289,0.21779,0.5281,-0.1397,0.13668,-0.17801,0,0.4462,0.021141,21.9015,0.027378,1.4461,-0.0754,0.0,1032281.74,k=-0.1
2019-09-20,NO_TRADE,0.1,0,0.0,273.89,272.0,0.1118,0.1268,0.14289,0.21779,0.5281,-0.1397,0.12582,-0.27811,0,0.4539,0.021141,21.9015,0.027378,1.4461,-0.0754,0.0,1032281.74,k=-0.1
2019-09-23,NO_TRADE,0.1,0,0.0,271.33,271.93,0.1268,0.0783,0.14289,0.21779,0.5281,-0.1397,0.11908,-0.12691,0,0.4604,0.021141,21.9015,0.027378,1.4461,-0.0754,0.0,1032281.74,k=-0.1
2019-09-24,NO_TRADE,0.1,0,0.0,273.03,269.8,0.0783,0.1573,0.14289,0.21779,0.5281,-0.1397,0.11436,-0.82494,0,0.4646,0.021141,21.9015,0.027378,1.4461,-0.0754,0.0,1032281.74,k=-0.1
2019-09-25,SELL_SMALL,0.45,0,0.0,269.88,271.39,0.1573,0.133,0.17161,0.24564,0.4722,0.0484,0.11431,-0.09097,1,0.5598,0.031435,23.362,0.027671,1.4548,-0.0782,0.0,1032281.74,IV>5RV | k=0.0 | sk=0.5
2019-09-26,SELL_SMALL,0.45,0,0.0,271.4,270.83,0.133,0.132,0.17161,0.24564,0.4722,0.0484,0.09879,-0.2903,1,0.5294,0.031435,23.362,0.027671,1.4548,-0.0782,0.0,1032281.74,IV>5RV | k=0.0 | sk=0.5
2019-09-27,SELL_SMALL,0.45,0,0.0,271.59,269.37,0.132,0.1477,0.17161,0.24564,0.4722,0.0484,0.09397,-0.30008,1,0.53,0.031435,23.362,0.027671,1.4548,-0.0782,0.0,1032281.74,IV>5RV | k=0.0 | sk=0.5
2019-09-30,SELL_SMALL,0.45,0,0.0,269.89,270.62,0.1477,0.1328,0.17161,0.24564,0.4722,0.0484,0.09269,-0.16188,1,0.534,0.031435,23.362,0.027671,1.4548,-0.0782,0.0,1032281.74,IV>5RV | k=0.0 | sk=0.5
2019-10-01,SELL_SMALL,0.45,0,0.0,271.5,267.4,0.1328,0.1694,0.17161,0.24564,0.4722,0.0484,0.09133,-0.29224,1,0.534,0.031435,23.362,0.027671,1.4548,-0.0782,0.0,1032281.74,IV>5RV | k=0.0 | sk=0.5
2019-10-02,SELL_SMALL,0.45,0,0.0,265.81,262.68,0.1694,0.1971,0.18055,0.25555,0.3918,-0.1891,0.09453,-0.06584,1,0.5686,0.035872,23.7896,0.027892,1.456,-0.0761,0.0,1032281.74,IV>5RV | k=-0.2 | sk=0.4
2019-10-03,SELL_STRADDLE,0.6,17,6251.05,262.45,264.83,0.1971,0.1748,0.18055,0.25555,0.3918,-0.1891,0.10648,0.08395,1,0.5779,0.035872,23.7896,0.027892,1.456,-0.0761,442.21,1032723.95,VRP(w)=+8.4% | IV>5RV | k=-0.2 | sk=0.4
2019-10-04,SELL_SMALL,0.45,0,0.0,265.48,268.41,0.1748,0.1427,0.18055,0.25555,0.3918,-0.1891,0.11339,-0.03292,1,0.571,0.035872,23.7896,0.027892,1.456,-0.0761,0.0,1032723.95,IV>5RV | k=-0.2 | sk=0.4
2019-10-07,SELL_SMALL,0.45,0,0.0,267.61,267.25,0.1427,0.157,0.18055,0.25555,0.3918,-0.1891,0.11613,-0.26527,1,0.571,0.035872,23.7896,0.027892,1.456,-0.0761,0.0,1032723.95,IV>5RV | k=-0.2 | sk=0.4
2019-10-08,SELL_SMALL,0.45,0,0.0,265.39,263.1,0.157,0.1829,0.18055,0.25555,0.3918,-0.1891,0.10816,-0.15002,1,0.571,0.035872,23.7896,0.027892,1.456,-0.0761,0.0,1032723.95,IV>5RV | k=-0.2 | sk=0.4
2019-10-09,SELL_SMALL,0.45,0,0.0,265.13,265.6,0.1829,0.1626,0.19404,0.27152,0.4055,-0.0849,0.11875,-0.06092,1,0.6139,0.041168,24.3954,0.028201,1.4577,-0.076,0.0,1032723.95,IV>5RV | k=-0.1 | sk=0.4
2019-10-10,SELL_SMALL,0.45,0,0.0,265.52,267.4,0.1626,0.1578,0.19404,0.27152,0.4055,-0.0849,0.12119,-0.19337,1,0.6172,0.041168,24.3954,0.028201,1.4577,-0.076,0.0,1032723.95,IV>5RV | k=-0.1 | sk=0.4
2019-10-11,SELL_SMALL,0.45,0,0.0,270.16,270.17,0.1578,0.1328,0.19404,0.27152,0.4055,-0.0849,0.12127,-0.22967,1,0.6202,0.041168,24.3954,0.028201,1.4577,-0.076,0.0,1032723.95,IV>5RV | k=-0.1 | sk=0.4
2019-10-14,NO_TRADE,0.3,0,0.0,269.85,269.87,0.1328,0.1201,0.19404,0.27152,0.4055,-0.0849,0.12741,-0.46116,1,0.6161,0.041168,24.3954,0.028201,1.4577,-0.076,0.0,1032723.95,IV>4RV | k=-0.1 | sk=0.4
2019-10-15,NO_TRADE,0.15,0,0.0,270.92,272.54,0.1201,0.103,0.19404,0.27152,0.4055,-0.0849,0.12659,-0.61567,1,0.6162,0.041168,24.3954,0.028201,1.4577,-0.076,0.0,1032723.95,k=-0.1 | sk=0.4
2019-10-16,NO_TRADE,0.1,0,0.0,272.08,272.11,0.103,0.0992,0.12445,0.19598,0.7098,0.3011,0.12801,-0.20827,0,0.3945,0.015129,25.5417,0.027888,1.4581,-0.0776,0.0,1032723.95,k=0.3
2019-10-17,NO_TRADE,0.1,0,0.0,273.27,272.91,0.0992,0.099,0.12445,0.19598,0.7098,0.3011,0.12686,-0.25455,0,0.3955,0.015129,25.5417,0.027888,1.4581,-0.0776,0.0,1032723.95,k=0.3
2019-10-18,NO_TRADE,0.1,0,0.0,272.37,271.71,0.099,0.1035,0.12445,0.19598,0.7098,0.3011,0.12767,-0.25708,0,0.3947,0.015129,25.5417,0.027888,1.4581,-0.0776,0.0,1032723.95,k=0.3
2019-10-21,NO_TRADE,0.1,0,0.0,273.04,273.55,0.1035,0.1061,0.12445,0.19598,0.7098,0.3011,0.12605,-0.20243,0,0.3975,0.015129,25.5417,0.027888,1.4581,-0.0776,0.0,1032723.95,k=0.3
2019-10-22,NO_TRADE,0.1,0,0.0,274.09,272.66,0.1061,0.113,0.12445,0.19598,0.7098,0.3011,0.12624,-0.17296,0,0.3996,0.015129,25.5417,0.027888,1.4581,-0.0776,0.0,1032723.95,k=0.3
2019-10-23,NO_TRADE,0.1,0,0.0,272.41,273.45,0.113,0.1027,0.13382,0.20647,0.6263,0.1124,0.12499,-0.18422,0,0.4222,0.017689,26.1913,0.028012,1.4578,-0.0786,0.0,1032723.95,k=0.1
2019-10-24,NO_TRADE,0.1,0,0.0,274.39,273.9,0.1027,0.0989,0.13382,0.20647,0.6263,0.1124,0.12421,-0.30298,0,0.4235,0.017689,26.1913,0.028012,1.4578,-0.0786,0.0,1032723.95,k=0.1
2019-10-25,NO_TRADE,0.1,0,0.0,273.33,275.02,0.0989,0.0833,0.13382,0.20647,0.6263,0.1124,0.12084,-0.35305,0,0.4243,0.017689,26.1913,0.028012,1.4578,-0.0786,0.0,1032723.95,k=0.1
2019-10-28,NO_TRADE,0.1,0,0.0,276.25,276.57,0.0833,0.097,0.13382,0.20647,0.6263,0.1124,0.11907,-0.60644,0,0.4259,0.017689,26.1913,0.028012,1.4578,-0.0786,0.0,1032723.95,k=0.1
2019-10-29,NO_TRADE,0.1,0,0.0,276.3,276.49,0.097,0.0975,0.13382,0.20647,0.6263,0.1124,0.11811,-0.37955,0,0.4281,0.017689,26.1913,0.028012,1.4578,-0.0786,0.0,1032723.95,k=0.1
2019-10-30,NO_TRADE,0.1,0,0.0,276.69,277.34,0.0975,0.0867,0.12296,0.19318,0.6445,0.0544,0.11473,-0.26113,0,0.3971,0.013806,26.3317,0.028003,1.4577,-0.0808,0.0,1032723.95,k=0.1
2019-10-31,NO_TRADE,0.1,0,0.0,277.33,276.6,0.0867,0.0958,0.12296,0.19318,0.6445,0.0544,0.11571,-0.41823,0,0.3952,0.013806,26.3317,0.028003,1.4577,-0.0808,0.0,1032723.95,k=0.1
2019-11-01,NO_TRADE,0.1,0,0.0,278.05,279.16,0.0958,0.0784,0.12296,0.19318,0.6445,0.0544,0.11314,-0.28351,0,0.3894,0.013806,26.3317,0.028003,1.4577,-0.0808,0.0,1032723.95,k=0.1
2019-11-04,NO_TRADE,0.1,0,0.0,280.72,280.28,0.0784,0.0908,0.12296,0.19318,0.6445,0.0544,0.10562,-0.56837,0,0.3759,0.013806,26.3317,0.028003,1.4577,-0.0808,0.0,1032723.95,k=0.1
2019-11-05,NO_TRADE,0.1,0,0.0,280.49,279.97,0.0908,0.0899,0.12296,0.19318,0.6445,0.0544,0.09716,-0.35419,0,0.3859,0.013806,26.3317,0.028003,1.4577,-0.0808,0.0,1032723.95,k=0.1
2019-11-06,NO_TRADE,0.1,0,0.0,279.97,280.04,0.0899,0.0747,0.11592,0.18686,0.7153,0.1934,0.09591,-0.28938,0,0.3633,0.012078,26.8377,0.028036,1.4577,-0.0814,0.0,1032723.95,k=0.2
2019-11-07,NO_TRADE,0.1,0,0.0,281.38,281.02,0.0747,0.0816,0.11592,0.18686,0.7153,0.1934,0.09283,-0.55174,0,0.3645,0.012078,26.8377,0.028036,1.4577,-0.0814,0.0,1032723.95,k=0.2
2019-11-08,NO_TRADE,0.1,0,0.0,280.68,281.72,0.0816,0.0732,0.11592,0.18686,0.7153,0.1934,0.07097,-0.42053,0,0.3614,0.012078,26.8377,0.028036,1.4577,-0.0814,0.0,1032723.95,k=0.2
2019-11-11,NO_TRADE,0.1,0,0.0,280.33,281.18,0.0732,0.0869,0.11592,0.18686,0.7153,0.1934,0.0689,-0.58354,0,0.358,0.012078,26.8377,0.028036,1.4577,-0.0814,0.0,1032723.95,k=0.2
2019-11-12,SELL_SMALL,0.4,0,0.0,281.54,281.77,0.0869,0.088,0.11592,0.18686,0.7153,0.1934,0.06728,-0.33389,0,0.3614,0.012078,26.8377,0.028036,1.4577,-0.0814,0.0,1032723.95,IV>5RV | k=0.2
2019-11-13,SELL_SMALL,0.4,0,0.0,280.78,281.86,0.088,0.0897,0.11435,0.18389,0.7781,0.4089,0.06137,-0.29947,0,0.3573,0.011664,27.03,0.027974,1.458,-0.0816,0.0,1032723.95,IV>5RV | k=0.4
2019-11-14,SELL_SMALL,0.4,0,0.0,281.58,282.27,0.0897,0.0923,0.11435,0.18389,0.7781,0.4089,0.06171,-0.27484,0,0.3551,0.011664,27.03,0.027974,1.458,-0.0816,0.0,1032723.95,IV>5RV | k=0.4
2019-11-15,SELL_SMALL,0.4,0,0.0,283.61,284.32,0.0923,0.0767,0.11435,0.18389,0.7781,0.4089,0.06029,-0.23893,0,0.3427,0.011664,27.03,0.027974,1.458,-0.0816,0.0,1032723.95,IV>5RV | k=0.4
2019-11-18,NO_TRADE,0.25,0,0.0,284.08,284.52,0.0767,0.0818,0.11435,0.18389,0.7781,0.4089,0.0606,-0.49092,0,0.3465,0.011664,27.03,0.027974,1.458,-0.0816,0.0,1032723.95,IV>4RV | k=0.4
2019-11-19,SELL_SMALL,0.4,0,0.0,285.13,284.44,0.0818,0.0825,0.11435,0.18389,0.7781,0.4089,0.05977,-0.39796,0,0.3483,0.011664,27.03,0.027974,1.458,-0.0816,0.0,1032723.95,IV>5RV | k=0.4
2019-11-20,SELL_SMALL,0.4,0,0.0,283.85,283.38,0.0825,0.082,0.11111,0.17914,0.7714,0.4923,0.058,-0.34682,0,0.3334,0.010506,27.1966,0.028053,1.4573,-0.0831,0.0,1032723.95,IV>5RV | k=0.5
2019-11-21,SELL_SMALL,0.4,0,0.0,283.49,282.93,0.082,0.0856,0.11111,0.17914,0.7714,0.4923,0.05682,-0.35503,0,0.3377,0.010506,27.1966,0.028053,1.4573,-0.0831,0.0,1032723.95,IV>5RV | k=0.5
2019-11-22,SELL_SMALL,0.4,0,0.0,283.68,283.56,0.0856,0.0722,0.11111,0.17914,0.7714,0.4923,0.05469,-0.29804,0,0.3386,0.010506,27.1966,0.028053,1.4573,-0.0831,0.0,1032723.95,IV>5RV | k=0.5
2019-11-25,NO_TRADE,0.25,0,0.0,284.49,285.76,0.0722,0.0776,0.11111,0.17914,0.7714,0.4923,0.05457,-0.53896,0,0.3385,0.010506,27.1966,0.028053,1.4573,-0.0831,0.0,1032723.95,IV>4RV | k=0.5
2019-11-26,SELL_SMALL,0.4,0,0.0,285.79,286.4,0.0776,0.075,0.11111,0.17914,0.7714,0.4923,0.05527,-0.43186,0,0.3468,0.010506,27.1966,0.028053,1.4573,-0.0831,0.0,1032723.95,IV>5RV | k=0.5
2019-11-27,SELL_SMALL,0.4,0,0.0,286.89,287.68,0.075,0.079,0.10555,0.17444,0.7703,0.3357,0.05701,-0.40737,0,0.3297,0.009025,27.6428,0.028032,1.4573,-0.0835,0.0,1032723.95,IV>5RV | k=0.3
2019-11-29,SELL_SMALL,0.4,0,0.0,287.11,286.61,0.079,0.0936,0.10555,0.17444,0.7703,0.3357,0.05493,-0.33611,0,0.3325,0.009025,27.6428,0.028032,1.4573,-0.0835,0.0,1032723.95,IV>5RV | k=0.3
2019-12-02,SELL_SMALL,0.4,0,0.0,286.87,284.18,0.0936,0.133,0.10555,0.17444,0.7703,0.3357,0.05731,-0.1277,0,0.3336,0.009025,27.6428,0.028032,1.4573,-0.0835,0.0,1032723.95,IV>5RV | k=0.3
2019-12-03,SELL_STRADDLE,0.7,68,18099.81,281.45,282.27,0.133,0.1486,0.10555,0.17444,0.7703,0.3357,0.06196,0.20637,0,0.3442,0.009025,27.6428,0.028032,1.4573,-0.0835,2014.66,1034738.61,VRP=+20.6% | IV>5RV | k=0.3
2019-12-04,SELL_STRADDLE,0.7,85,25443.53,283.32,284.01,0.1486,0.1292,0.10555,0.17444,0.7703,0.3357,0.06874,0.28968,0,0.3382,0.009025,27.6428,0.028032,1.4573,-0.0835,8525.92,1043264.53,VRP=+29.0% | IV>5RV | k=0.3
2019-12-05,SELL_SMALL,0.4,0,0.0,284.72,284.52,0.1292,0.1194,0.14796,0.22032,0.6278,0.3479,0.0658,-0.14518,0,0.4479,0.022261,28.1076,0.028153,1.4589,-0.0868,0.0,1043264.53,IV>5RV | k=0.3
2019-12-06,SELL_SMALL,0.4,0,0.0,286.44,287.12,0.1194,0.1081,0.14796,0.22032,0.6278,0.3479,0.06492,-0.23917,0,0.4479,0.022261,28.1076,0.028153,1.4589,-0.0868,0.0,1043264.53,IV>5RV | k=0.3
2019-12-09,SELL_SMALL,0.4,0,0.0,286.73,286.22,0.1081,0.1506,0.14796,0.22032,0.6278,0.3479,0.0691,-0.3687,0,0.4508,0.022261,28.1076,0.028153,1.4589,-0.0868,0.0,1043264.53,IV>5RV | k=0.3
2019-12-10,SELL_SMALL,0.4,1,306.41,286.17,285.9,0.1506,0.1424,0.14796,0.22032,0.6278,0.3479,0.07192,0.01755,0,0.4479,0.022261,28.1076,0.028153,1.4589,-0.0868,92.33,1043356.86,IV>5RV | k=0.3
2019-12-11,SELL_SMALL,0.4,0,0.0,286.36,286.71,0.1424,0.1327,0.14796,0.22032,0.6278,0.3479,0.07168,-0.03902,0,0.4479,0.022261,28.1076,0.028153,1.4589,-0.0868,0.0,1043356.86,IV>5RV | k=0.3
2019-12-12,SELL_SMALL,0.4,0,0.0,286.72,289.18,0.1327,0.1267,0.15137,0.22155,0.5671,0.1294,0.0718,-0.14068,0,0.4553,0.023317,28.7484,0.028409,1.4597,-0.0849,0.0,1043356.86,IV>5RV | k=0.1
2019-12-13,SELL_SMALL,0.4,0,0.0,288.95,289.36,0.1267,0.1041,0.15137,0.22155,0.5671,0.1294,0.07475,-0.1947,0,0.4572,0.023317,28.7484,0.028409,1.4597,-0.0849,0.0,1043356.86,IV>5RV | k=0.1
2019-12-16,SELL_SMALL,0.4,0,0.0,291.09,291.35,0.1041,0.0963,0.15137,0.22155,0.5671,0.1294,0.07489,-0.45406,0,0.4569,0.023317,28.7484,0.028409,1.4597,-0.0849,0.0,1043356.86,IV>5RV | k=0.1
2019-12-17,SELL_SMALL,0.4,0,0.0,291.73,291.41,0.0963,0.0916,0.15137,0.22155,0.5671,0.1294,0.0753,-0.57184,0,0.4606,0.023317,28.7484,0.028409,1.4597,-0.0849,0.0,1043356.86,IV>5RV | k=0.1
2019-12-18,SELL_SMALL,0.4,0,0.0,291.8,291.43,0.0916,0.083,0.15137,0.22155,0.5671,0.1294,0.07542,-0.65249,0,0.4606,0.023317,28.7484,0.028409,1.4597,-0.0849,0.0,1043356.86,IV>5RV | k=0.1
2019-12-19,SELL_SMALL,0.4,0,0.0,291.62,292.62,0.083,0.0739,0.11223,0.18142,0.7457,0.3307,0.07416,-0.35212,0,0.3509,0.010609,29.4787,0.028323,1.46,-0.088,0.0,1043356.86,IV>5RV | k=0.3
2019-12-20,NO_TRADE,0.1,0,0.0,293.66,293.91,0.0739,0.0727,0.11223,0.18142,0.7457,0.3307,0.07354,-0.51862,0,0.3533,0.010609,29.4787,0.028323,1.46,-0.088,0.0,1043356.86,k=0.3
2019-12-23,NO_TRADE,0.1,0,0.0,294.69,294.35,0.0727,0.0783,0.11223,0.18142,0.7457,0.3307,0.07568,-0.54368,0,0.3502,0.010609,29.4787,0.028323,1.46,-0.088,0.0,1043356.86,k=0.3
2019-12-24,NO_TRADE,0.25,0,0.0,294.58,294.36,0.0783,0.0756,0.11223,0.18142,0.7457,0.3307,0.07433,-0.43328,0,0.3485,0.010609,29.4787,0.028323,1.46,-0.088,0.0,1043356.86,IV>4RV | k=0.3
2019-12-26,NO_TRADE,0.1,0,0.0,294.75,295.93,0.0756,0.0794,0.11223,0.18142,0.7457,0.3307,0.07365,-0.48447,0,0.3485,0.010609,29.4787,0.028323,1.46,-0.088,0.0,1043356.86,k=0.3
2019-12-27,SELL_SMALL,0.4,0,0.0,296.66,295.86,0.0794,0.09,0.11135,0.18114,0.7579,0.3823,0.0746,-0.40241,0,0.3425,0.00988,30.0,0.028392,1.46,-0.091,0.0,1043356.86,IV>5RV | k=0.4
2019-12-30,SELL_SMALL,0.4,0,0.0,295.94,294.23,0.09,0.1177,0.11135,0.18114,0.7579,0.3823,0.07202,-0.23724,0,0.3425,0.00988,30.0,0.028392,1.46,-0.091,0.0,1043356.86,IV>5RV | k=0.4
2019-12-31,SELL_SMALL,0.55,7,1721.03,293.72,294.94,0.1177,0.1126,0.11135,0.18114,0.7579,0.3823,0.07131,0.05394,0,0.3512,0.00988,30.0,0.028392,1.46,-0.091,343.51,1043700.37,VRP(w)=+5.4% | IV>5RV | k=0.4
2020-01-02,SELL_SMALL,0.4,1,237.43,296.48,297.7,0.1126,0.086,0.11135,0.18114,0.7579,0.3823,0.07173,0.01109,0,0.349,0.00988,30.0,0.028392,1.46,-0.091,67.86,1043768.23,IV>5RV | k=0.4
2020-01-03,SELL_SMALL,0.4,0,0.0,294.3,295.44,0.086,0.1078,0.11135,0.18114,0.7579,0.3823,0.07248,-0.29479,0,0.3528,0.00988,30.0,0.028392,1.46,-0.091,0.0,1043768.23,IV>5RV | k=0.4
2020-01-06,SELL_SMALL,0.4,0,0.0,293.69,296.57,0.1078,0.1042,0.13233,0.20105,0.5863,0.2601,0.0765,-0.22752,0,0.3932,0.016333,30.0,0.028857,1.4601,-0.09,0.0,1043768.23,IV>5RV | k=0.3
2020-01-07,SELL_SMALL,0.4,0,0.0,296.0,295.74,0.1042,0.1034,0.13233,0.20105,0.5863,0.2601,0.07054,-0.26993,0,0.3932,0.016333,30.0,0.028857,1.4601,-0.09,0.0,1043768.23,IV>5RV | k=0.3
2020-01-08,SELL_SMALL,0.4,0,0.0,295.93,297.31,0.1034,0.1022,0.13233,0.20105,0.5863,0.2601,0.06995,-0.27976,0,0.3956,0.016333,30.0,0.028857,1.4601,-0.09,0.0,1043768.23,IV>5RV | k=0.3
2020-01-09,SELL_SMALL,0.4,0,0.0,298.88,299.33,0.1022,0.0886,0.13233,0.20105,0.5863,0.2601,0.07045,-0.29478,0,0.3965,0.016333,30.0,0.028857,1.4601,-0.09,0.0,1043768.23,IV>5RV | k=0.3
2020-01-10,SELL_SMALL,0.4,0,0.0,299.92,298.47,0.0886,0.0857,0.13233,0.20105,0.5863,0.2601,0.06971,-0.49353,0,0.3932,0.016333,30.0,0.028857,1.4601,-0.09,0.0,1043768.23,IV>5RV | k=0.3
2020-01-13,NO_TRADE,0.25,0,0.0,299.09,300.52,0.0857,0.0805,0.11646,0.18539,0.5847,-0.1049,0.06949,-0.35888,0,0.3508,0.011172,30.0,0.029062,1.4595,-0.0872,0.0,1043768.23,IV>4RV | k=-0.1
2020-01-14,NO_TRADE,0.25,0,0.0,300.08,300.06,0.0805,0.0818,0.11646,0.18539,0.5847,-0.1049,0.07056,-0.44665,0,0.3508,0.011172,30.0,0.029062,1.4595,-0.0872,0.0,1043768.23,IV>4RV | k=-0.1
2020-01-15,NO_TRADE,0.25,0,0.0,299.97,300.74,0.0818,0.0769,0.11646,0.18539,0.5847,-0.1049,0.07167,-0.42366,0,0.3508,0.011172,30.0,0.029062,1.4595,-0.0872,0.0,1043768.23,IV>4RV | k=-0.1
2020-01-16,NO_TRADE,0.25,0,0.0,302.13,303.24,0.0769,0.0771,0.11646,0.18539,0.5847,-0.1049,0.06787,-0.51438,0,0.3508,0.011172,30.0,0.029062,1.4595,-0.0872,0.0,1043768.23,IV>4RV | k=-0.1
2020-01-17,NO_TRADE,0.25,0,0.0,303.96,304.19,0.0771,0.0704,0.11646,0.18539,0.5847,-0.1049,0.07117,-0.51045,0,0.3508,0.011172,30.0,0.029062,1.4595,-0.0872,0.0,1043768.23,IV>4RV | k=-0.1
2020-01-21,NO_TRADE,0.1,0,0.0,303.22,303.59,0.0704,0.0938,0.10523,0.17032,0.6763,0.1748,0.06929,-0.49478,0,0.3283,0.008172,30.0,0.028762,1.4599,-0.0899,0.0,1043768.23,k=0.2
2020-01-22,SELL_SMALL,0.4,0,0.0,304.45,303.63,0.0938,0.0903,0.10523,0.17032,0.6763,0.1748,0.07034,-0.12188,0,0.3283,0.008172,30.0,0.028762,1.4599,-0.0899,0.0,1043768.23,IV>5RV | k=0.2
2020-01-23,SELL_SMALL,0.4,0,0.0,302.98,303.98,0.0903,0.094,0.10523,0.17032,0.6763,0.1748,0.07032,-0.16536,0,0.3283,0.008172,30.0,0.028762,1.4599,-0.0899,0.0,1043768.23,IV>5RV | k=0.2
2020-01-24,SELL_SMALL,0.4,0,0.0,304.64,301.27,0.094,0.1265,0.10523,0.17032,0.6763,0.1748,0.06991,-0.11949,0,0.3283,0.008172,30.0,0.028762,1.4599,-0.0899,0.0,1043768.23,IV>5RV | k=0.2
2020-01-27,SELL_STRADDLE,0.7,56,14911.61,296.01,296.44,0.1265,0.193,0.10523,0.17032,0.6763,0.1748,0.07602,0.16812,0,0.3316,0.008172,30.0,0.028762,1.4599,-0.0899,-2429.41,1041338.82,VRP=+16.8% | IV>5RV | k=0.2
